moneda,rating,link_producto,id,precio_num,marca,modelo_descripcion,almacenamiento_gb
S/,4.5,https://www.mercadolibre.com.pe/samsung-galaxy-a36-5g-256-gb-8-gb-ram-negro/p/MPE47111905#polycard_client=search-nordic&search_layout=grid&position=31&type=product&tracking_id=afa90701-a97f-4499-b32f-670b1bfb0161&wid=MPE744864382&sid=search,311,1499.88,Samsung,Galaxy A36 5g 256 GB 8 GB RAM negro,256.0
S/,4.7,https://www.mercadolibre.com.pe/xiaomi-redmi-14c-dual-sim-8gb-ram-256gb-rom-4g-lte-color-negro/p/MPE41262061#polycard_client=search-nordic&search_layout=grid&position=32&type=product&tracking_id=afa90701-a97f-4499-b32f-670b1bfb0161&wid=MPE691696244&sid=search,312,489.26,Xiaomi,Redmi 14c Dual Sim 8gb Ram + 256gb Rom 4g Lte Color Negro,8.0
S/,4.7,https://www.mercadolibre.com.pe/xiaomi-redmi-note-14-pro-plus-5g-dual-sim-512-gb-azul-12-gb-ram/p/MPE47436429#polycard_client=search-nordic&search_layout=grid&position=33&type=product&tracking_id=afa90701-a97f-4499-b32f-670b1bfb0161&wid=MPE707100354&sid=search,313,1343.83,Xiaomi,Redmi Note 14 Pro Plus 5g Dual Sim 512 Gb Azul 12 Gb Ram,512.0
S/,1.0,https://www.mercadolibre.com.pe/bundle-smartphone-honor-400-pro-12512-gray-caudifonos/p/MPE51648927#polycard_client=search-nordic&search_layout=grid&position=34&type=product&tracking_id=afa90701-a97f-4499-b32f-670b1bfb0161&wid=MPE838478236&sid=search,314,2477.83,Honor,Bundle Smartphone 400 Pro 12/512 Gray C/audifonos,
S/,4.8,https://www.mercadolibre.com.pe/poco-x7-pro-5g-global-dual-sim-512-gb-negro-12-gb-de-ram/p/MPE45967454#polycard_client=search-nordic&search_layout=grid&position=35&type=product&tracking_id=afa90701-a97f-4499-b32f-670b1bfb0161&wid=MPE826920104&sid=search,315,1399.58,,Poco X7 Pro 5g Global Dual Sim 512 GB negro 12 GB de RAM,512.0
S/,4.7,https://www.mercadolibre.com.pe/honor-magic-7-lite-5g-678-256gb-8gb-ram-camara-108mpx-titanium-black/p/MPE45519069#polycard_client=search-nordic&search_layout=grid&position=36&type=product&tracking_id=afa90701-a97f-4499-b32f-670b1bfb0161&wid=MPE873409476&sid=search,316,1400.17,Honor,"Magic 7 Lite 5g 6,78 256gb 8gb Ram Cámara 108mpx - Titanium Black",256.0
S/,4.8,https://www.mercadolibre.com.pe/apple-iphone-13-128-gb-blanco-estelar-distribuidor-autorizado/p/MPE1018500855#polycard_client=search-nordic&search_layout=grid&position=37&type=product&tracking_id=afa90701-a97f-4499-b32f-670b1bfb0161&wid=MPE618771218&sid=search,317,2203.5,Apple,13 (128 GB) - Blanco estelar - Distribuidor Autorizado,128.0
S/,4.8,https://www.mercadolibre.com.pe/apple-iphone-15-128-gb-rosa/p/MPE27172678#polycard_client=search-nordic&search_layout=grid&position=38&type=product&tracking_id=afa90701-a97f-4499-b32f-670b1bfb0161&wid=MPE697531302&sid=search,318,2589.5,Apple,15 (128 GB) - Rosa,128.0
S/,4.9,https://www.mercadolibre.com.pe/samsung-galaxy-s25-ultra-256gb-titanium-black/p/MPE45517552#polycard_client=search-nordic&search_layout=grid&position=39&type=product&tracking_id=afa90701-a97f-4499-b32f-670b1bfb0161&wid=MPE855143004&sid=search,319,5599.83,Samsung,Galaxy S25 Ultra 256gb Titanium Black,256.0
S/,4.8,https://www.mercadolibre.com.pe/apple-iphone-16-128-gb-negro-distribuidor-autorizado/p/MPE1040287808#polycard_client=search-nordic&search_layout=grid&position=40&type=product&tracking_id=afa90701-a97f-4499-b32f-670b1bfb0161&wid=MPE699678040&sid=search,320,3960.5,Apple,16 (128 GB) - Negro - Distribuidor Autorizado,128.0
S/,4.7,https://www.mercadolibre.com.pe/honor-magic-7-lite-5g-678-256gb-8gb-ram-camara-108mpx-jade-cyan/p/MPE45519698#polycard_client=search-nordic&search_layout=grid&position=41&type=product&tracking_id=afa90701-a97f-4499-b32f-670b1bfb0161&wid=MPE700521592&sid=search,321,1089.5,Honor,"Magic 7 Lite 5g 6,78 256gb 8gb Ram Cámara 108mpx - Jade Cyan",256.0
S/,4.9,https://www.mercadolibre.com.pe/honor-400-12-gb-ram-256-gb-rom-negro/p/MPE51143704#polycard_client=search-nordic&search_layout=grid&position=42&type=product&tracking_id=afa90701-a97f-4499-b32f-670b1bfb0161&wid=MPE777416250&sid=search,322,1424.43,Honor,400 12 GB Ram 256 GB ROM Negro,12.0
S/,4.9,https://www.mercadolibre.com.pe/honor-400-5g-dual-sim-256-gb-12-gb-ram-celular-6000-mah-655-120-hz-android-15-smartphone-dorado/p/MPE54093326#polycard_client=search-nordic&search_layout=grid&position=43&type=product&tracking_id=afa90701-a97f-4499-b32f-670b1bfb0161&wid=MPE816780394&sid=search,323,1424.43,Honor,"400 5g Dual Sim 256 GB 12 GB RAM Celular 6000 mAh 6.55"" 120 Hz Android 15 Smartphone Dorado",256.0
S/,4.8,https://www.mercadolibre.com.pe/samsung-a56-5g-5g-dual-sim-256-gb-gris-12-gb-ram/p/MPE48954564#polycard_client=search-nordic&search_layout=grid&position=44&type=product&tracking_id=afa90701-a97f-4499-b32f-670b1bfb0161&wid=MPE835500018&sid=search,324,1499.17,Samsung,A56 5G 5G Dual SIM 256 GB gris 12 GB RAM,256.0
S/,4.8,https://www.mercadolibre.com.pe/xiaomi-redmi-note-14s-4g-667-256gb-8gb-ram-camara-200mpx-black/p/MPE47628650#polycard_client=search-nordic&search_layout=grid&position=45&type=product&tracking_id=afa90701-a97f-4499-b32f-670b1bfb0161&wid=MPE745865450&sid=search,325,788.33,Xiaomi,"Redmi Note 14s 4g 6,67 256gb 8gb Ram Cámara 200mpx - Black",256.0
S/,4.7,https://www.mercadolibre.com.pe/honor-magic-7-lite-5g-678-256gb-8gb-ram-camara-108mpx-titanium-purple/p/MPE45519695#polycard_client=search-nordic&search_layout=grid&position=46&type=product&tracking_id=afa90701-a97f-4499-b32f-670b1bfb0161&wid=MPE700278738&sid=search,326,1089.54,Honor,"Magic 7 Lite 5g 6,78 256gb 8gb Ram Cámara 108mpx - Titanium Purple",256.0
S/,4.8,https://www.mercadolibre.com.pe/xiaomi-redmi-note-14-4g-256gb-8gb-ram-camara-108mpx-azul-oceano/p/MPE46219508#polycard_client=search-nordic&search_layout=grid&position=47&type=product&tracking_id=afa90701-a97f-4499-b32f-670b1bfb0161&wid=MPE704395980&sid=search,327,610.67,Xiaomi,Redmi Note 14 4g 256gb 8gb Ram Cámara 108mpx - Azul Océano,256.0
S/,5.0,https://www.mercadolibre.com.pe/motorola-g-86-power-256-gb-dual-sim-8-gb-ram-azul-marino/p/MPE52931306#polycard_client=search-nordic&search_layout=grid&position=48&type=product&tracking_id=afa90701-a97f-4499-b32f-670b1bfb0161&wid=MPE867246008&sid=search,328,1149.08,Motorola,G 86 Power 256 Gb Dual Sim 8 Gb Ram Azul Marino,256.0
S/,4.7,https://www.mercadolibre.com.pe/smartphone-honor-magic7-lite-8gb512gb-dual-sim-color-negro/p/MPE45519135#polycard_client=search-nordic&search_layout=grid&position=49&type=product&tracking_id=afa90701-a97f-4499-b32f-670b1bfb0161&wid=MPE723766662&sid=search,329,1699.25,Honor,Smartphone Magic7 Lite 8gb+512gb Dual Sim Color Negro,8.0
S/,4.7,https://www.mercadolibre.com.pe/smartphone-honor-magic7-lite-8gb512gb-dual-sim-color-titanium-purple/p/MPE45819601#polycard_client=search-nordic&search_layout=grid&position=50&type=product&tracking_id=afa90701-a97f-4499-b32f-670b1bfb0161&wid=MPE723701630&sid=search,330,1699.25,Honor,Smartphone Magic7 Lite 8gb+512gb Dual Sim Color Titanium purple,8.0
S/,4.8,https://www.mercadolibre.com.pe/celular-xiaomi-redmi-note-14-pro-5g-dual-sim-256-gb-negro-8-gb-ram/p/MPE45744358#polycard_client=search-nordic&search_layout=grid&position=51&type=product&tracking_id=afa90701-a97f-4499-b32f-670b1bfb0161&wid=MPE733515492&sid=search,331,1210.67,Xiaomi,Redmi Note 14 Pro + 5g Dual Sim 256 Gb Negro 8 Gb Ram,256.0
S/,4.9,https://www.mercadolibre.com.pe/apple-iphone-14-128-gb-medianoche/p/MPE19615360#polycard_client=search-nordic&search_layout=grid&position=52&type=product&tracking_id=afa90701-a97f-4499-b32f-670b1bfb0161&wid=MPE804120056&sid=search,332,3614.38,Apple,14 (128 GB) - Medianoche,128.0
S/,5.0,https://www.mercadolibre.com.pe/xiaomi-pocophone-f7-pro-512gb-12gb-dual-sim-5g-negro/p/MPE48609033#polycard_client=search-nordic&search_layout=grid&position=53&type=product&tracking_id=afa90701-a97f-4499-b32f-670b1bfb0161&wid=MPE729693094&sid=search,333,2999.83,Xiaomi,Pocophone F7 Pro 512gb 12gb Dual Sim 5g Negro,512.0
S/,4.6,https://www.mercadolibre.com.pe/smartphone-honor-x8c-8gb256gb-dual-sim-color-negro/p/MPE50891666#polycard_client=search-nordic&search_layout=grid&position=54&type=product&tracking_id=afa90701-a97f-4499-b32f-670b1bfb0161&wid=MPE736960190&sid=search,334,794.33,Honor,Smartphone X8c 8gb+256gb Dual Sim + Color Negro,8.0
S/,4.6,https://www.mercadolibre.com.pe/infinix-gt-30-pro-5g-dual-sim-512gb-negro-1212gb-ram-con-gaming-kit/p/MPE51695510#polycard_client=search-nordic&search_layout=grid&position=55&type=product&tracking_id=afa90701-a97f-4499-b32f-670b1bfb0161&wid=MPE873318188&sid=search,335,1950.53,Infinix,"Gt 30 Pro 5g, Dual Sim, 512gb Negro 12+12gb Ram Con Gaming Kit",512.0
S/,5.0,https://www.mercadolibre.com.pe/xiaomi-15t-pro-5g-1212-gb-de-ram-telefono-inteligente-de-512-gb-negro/p/MPE57841738#polycard_client=search-nordic&search_layout=grid&position=56&type=product&tracking_id=afa90701-a97f-4499-b32f-670b1bfb0161&wid=MPE892080390&sid=search,336,2599.17,Xiaomi,"15t Pro 5g 12+12 GB de RAM + teléfono inteligente de 512 GB, negro",12.0
S/,5.0,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=OQ3dUS6NtfXxztid9FZSB0u3MtHPJUEXkIdpW0vVNyolUJXPTV071CPwk4S7wJgRaBX9o7IQ5PAjz0Qk6t5LMwcWhLQLp0gB0upphD42YDgy0N%2FajJQ0kFXhV6VSSrg9Sy224wJj792lICoTOmv4odOfJ7XcfdbSPutVy151E%2FYSyO1t70JWNzYjLL25Xw7slbMiIoOFXy0Fm1ae8chqukz%2FJECQF0lZllqGxk8Z6Ydo5pR%2Fcsn5WwQjZDkYDFgD09qyqccV777nQVjPogoPSPBGdJaeduCuWht1w6M7X3hNGzGaTE7p5%2BHqtrWvx2myBk9%2F678%2Bes8oq3J9M%2FiR5Cli7RguKr7us%2BwufRrpLlM4JkvEY2zom1VglT59NCtNA3Y2q5ZCY6DrB%2FvqLOazpCWmfEYRRV%2BBVgxpotwVfHx6unqq4zhxYtjRqhot7E5auKmfIGZ4%2BKQPnJNYlT02d%2FEMSFvTRZJkDsPnFVdajP4IrpJBqaRt0jcfxykpGK9OQ76QqJRjJKQGbL2skybmYOijNXTbUio3PFwPpg8%2BVAhqISVdoeeKMQz5yeeDXHpSm75m9kJMH7bVSsUT9K4yq6Vp6IJN1WA%2FcBNx%2FuAx1gwBpIAzn8JDFxRV75nSuBQQhtPCw3WdOkz3M%2FLD5565xkYd4zTBy79K62Za2YpEK8xBViPyYAzWJLL37VzioYvwbt5rBAHgRJRMiiPTj9Tq%2FiiRV8A9%2BuXkToQ6GQJvrFS2HWiUQInGcGyKOYHE%2BSGvfxvbxRCPtwR7ll3RfUk2ME7sKTUfR1rm%2FX2653vxNoa5RfHwvQoJRQMk3vS8JOqC6AwsuuiPJhpmm2z8jIepr9E%2BBa7LO4CXcM0mZZFocuuBj9%2BNk73dFyqNiBmrAB7mQHn1g5FQg3nWDo7g7001dlogSKdZuzEAgt54E4UkeA%3D%3D#polycard_client=search-nordic&is_advertising=true&searchVariation=MPE27801531&backend_model=search-backend&search_layout=grid&position=1&type=pad&tracking_id=64794bbb-6633-42d2-ba55-974c986b9f12&wid=MPE855626554&sid=search,337,1998.83,Xiaomi,13T Dual SIM 256 GB negro 12 GB RAM,256.0
S/,5.0,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=7ZcRN8azv59JPv%2BGGplLf71Bnk7k%2FZcbtTGB4VY%2FCxNx%2FvHxeNoVvzmJsjjDbmEHZW3ThKS0oNPJTMjOCnuFsG2MVPC5wQ%2B5VFBf7qroKiZIFbR%2FGc7%2BASjxiyrzGTMGpMPCPStHX4SX7%2B0JapVoo99OjXsiG6Gp6Yao9AokBSFq8vGfUojBouId8PLGSvc481Uxcbql%2BhtRkJxvDSl9YHcWu2aoCLKfyokFU3JaatBAsyxxnl8ybADLqWb6yFUkPs%2B5eXfYs8Iam6HkpyrgAvFtvEEm%2FpuBe21Y2S3vOR5IQgVdMHSRi1O8N50ZSEyJOUmSjARMr2mjc2vZpWFgipCETVk3MkZU0dlxgunkuQSEhcicxQkOZ8mQOepVqztmNo6ymuSUiU9A5OkyIl3V8AwbatRuFv%2FcKcmQCS901wVSk9DqBWEk4O2vvi80ecr8x%2FPb3aKEExE9y7Q5jodWMyxBrD3sJ%2FvpC%2B3fzCzNGJFDWGMZFoGtwlQGnRQZVNdcBG0ln%2Fy1XH8FJCsIS3cEOB%2BUT%2F12Yss1GrW87p4Rpurv5XkUpzBcwiEQNf6XFxkj%2FnasgsPy9l3VQAooahQJSg1Wx8luHU1ZGF%2FucSMCMtOPGS0ZuftaGvGrFrfu6OdxwfunIXtOYHPyeWClgSfFwBp7HdS1uVnJZ0Zi9VtAP2nyUvmtavoOiqmWAPTpU1A2gzA9e8j3XirTyeNj6MF0MkZJ0WcuH%2FyxATW8snbNppETwjOzeaAJM9IYA5allsexGmgHrXhw24KdyUmqWybZtYT8QD6xdEGQkXkyOWcGu%2F41QicoQOUZcTW2n8tjJuIFPwU0TLG7Kl51jjUBFDoEaQStLcQBPsA%2FYiuvyF9MPtz35o0xpADyuOqtEkros%2BbnSKWr5%2FzFwHtd2RRpKlkZTEFpU0%2FplXv6afggmng9MYvFSbOqDK8DJ45eeLFBC7GWrMZaZy4XqQTySOcz8sR0#polycard_client=search-nordic&is_advertising=true&searchVariation=MPE1055308620&backend_model=search-backend&search_layout=grid&position=2&type=pad&tracking_id=64794bbb-6633-42d2-ba55-974c986b9f12&wid=MPE878179002&sid=search,338,7176.83,Apple,17 Pro Max (256 GB) - Naranja cósmico - Distribuidor Autorizado,256.0
S/,4.7,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=dol90CKt%2BJhOF40jfrvPAOxolJZdB%2BjyIrUGHDtpDwg3hcXvL%2B5M3J8JieQWkx15vUZ2VU%2FfaBtBTnFoG48xB%2F5Gm9T4uQABp%2BulgQWrCa8SHN0mBH5laacV8hJRkw6Aa18S15W8qcIkA5JKpVuEhogzzx0mP7ehZb7VVMOxwfDsN2MxSNNyDrW7qN2ILrbKGrenWdwOyFoGfWjyLpQiEEq4Mp248BSlU%2Fxiq%2BFh5N0H1amnCGs4VIP%2Fb1sdq0zcarHXdNFkimnxzjT0knYZQw9CCzlo6gqI7duzBMmQpebYePys8BmS0dyARF7VLh5JwzAk%2BQ5zJZBbDWK3ZLqV3A8jjPVYl1lzHssirNnebe342feApSr6DJbdlbODz5x8xz87gEYBPRa2c9ToF4yMTGglw9m5mgFLaMmUhKaJ%2F9L3CVsSXYaEX6%2Fjgv9T2l7nc79pll1aeq2LItKZPnG42XcpA0s4zXcxs3yckH7NGoagNxbrWlMduwn%2BScK7a5ILNpm%2Fk1jGSFN%2FnBQNc7qQ4Odq0zVH6Q6SpBnE4GUEuiu1nm%2BCCg9ho44Rp352CY9JUHNqZbgrg%2B5tWQmRK9rBHJ7pxN1t9G3sTujNaxsLni%2B35SaQyuFwlwOTJhOWWxKVlM%2B%2BoJ%2BlSdrAHiK9jOXxbb%2FIcsB8coOBzrvZ1rSdOJjMPNIFiHC%2FSUY8THhaRioQsvO1BfwxufWtaayOHmej%2FOCz1Box5Cf8D0S1RT70QpQdBrluWjfidPXxicB4PGZNXKi2fWzX%2BgTUup2l6Keuk8cq5g7ClyrXc6st4yQoqrJfNycZxR5OIh6oJZubQ3rwTVEZwkst48baz%2B0KuHqANE6LkhW%2Fl24CQkw4EGSO4pZA5dw3RA9%2BGrZxuZLZjidnztJcG5Mh2heZ3Do%2F%2BNPw2CsJbrTLPwklLVG6IZIXiBiAJNCejZYdTiKC4GUImjs%3D#polycard_client=search-nordic&is_advertising=true&searchVariation=MPE21394695&backend_model=search-backend&search_layout=grid&position=3&type=pad&tracking_id=64794bbb-6633-42d2-ba55-974c986b9f12&wid=MPE855639462&sid=search,339,2776.5,Samsung,Galaxy S23 Plus Dual SIM 256 GB lavander 8 GB RAM,256.0
S/,5.0,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=Dn2eOGqgK9avqTFUAw3G5cvkkK8UsT2Z98AT7xmFX4ZlFS9GB1hMTj1ytZFMo64XOVlpk0iCtPn03iEUlt2K7dIGZGuR23KAqnWpFjz7XjUFphH1wrRyUFpFFg7iZCtN1cdQZQ%2F1go3q2nv%2BQWoIHMnLo%2FGB8GuD9kMC8w2Ofz%2Fk2llQ2c4F9Gio3qC7i8%2BU7WMNuFv9lQp1P9EK1sFkBr0UWnPfp4nYU4L1RX74xxRAkTaEl9zAUSQWvpbuGrhjfMRr3oBD8vR%2FNoXJPisDemk9aojANGbxXd9h7nMSMwMzvYo5P5AT8cJ9ZtNBXkdq%2BY7nKt1w8VzN4haGsHDoU74tkuOZuKs3iDLIocT8C0T3Wbw%2Bti%2BsZYkQpo2lxnkYeLZpdunnFUB9ZZ8pT8obF%2BWMm9GPDjlxU5GLSahE3g0egw1wh5OlEsycgE6uyf1LfgZaQjnh8tTNGIC4RG92QKa9PvDMGrHByRgHRqS%2FNKH2jZtACA1990Q6kBGMwZyoPB75dVgg9fY1kHLTwu6vSUnVPVgUZN9W7RqYunJ81PQY9JACuDkyIS%2BgGlGUR1qN%2BwidHGDYVKUmmJgcRTNkMQ1nNcnAWCUeKUKBZAALAHnQgZorfL5ycfYQw%2BhI0TBi4fGnsD%2BAjGNqTryUxBGIm9NmA0lK22UGhsCt0N0duCXufxsqFwMBRP2oOLzzsBHbCoMIuI0nPDz0Ih5rgzVxNt9ip9FpNADzbNGLxWbQY%2BIcQf9eJYJQCfkhnhEu78Y06kbKwgLJSlAbqPIqa25ypdMjay0ibyPfnHebs2TECu%2BXCCysPMWXRlDdgtIG2Tjop%2B%2FfuZkVt6hBoRAn2M2vsQNGCWtvUkgVScyR4vbk1X1Pf%2FFXEAQ%2FzbTJE%2BYaCvQddcVUkcmjQXN9u%2F5j3A%3D%3D#polycard_client=search-nordic&is_advertising=true&searchVariation=MPE40169545&backend_model=search-backend&search_layout=grid&position=4&type=pad&tracking_id=64794bbb-6633-42d2-ba55-974c986b9f12&wid=MPE855639608&sid=search,340,1554.17,Oppo,Reno12 F 5g Naranja,
S/,4.9,https://www.mercadolibre.com.pe/samsung-galaxy-s25-ultra-512gb-titanium-black/p/MPE45513937#polycard_client=search-nordic&search_layout=grid&position=5&type=product&tracking_id=64794bbb-6633-42d2-ba55-974c986b9f12&wid=MPE799893142&sid=search,341,6499.5,Samsung,Galaxy S25 Ultra 512gb Titanium Black,512.0
S/,4.8,https://www.mercadolibre.com.pe/xiaomi-poco-x7-pro-5g-512gb-verde-12ram-50mpx/p/MPE45680391#polycard_client=search-nordic&search_layout=grid&position=6&type=product&tracking_id=64794bbb-6633-42d2-ba55-974c986b9f12&wid=MPE704345864&sid=search,342,1999.5,Xiaomi,Poco X7 Pro 5g 512gb Verde 12ram 50mpx,512.0
S/,4.8,https://www.mercadolibre.com.pe/apple-iphone-13-128-gb-azul-medianoche-distribuidor-autorizado/p/MPE1018500844#polycard_client=search-nordic&search_layout=grid&position=7&type=product&tracking_id=64794bbb-6633-42d2-ba55-974c986b9f12&wid=MPE618771217&sid=search,343,2237.83,Apple,13 (128 GB) - Azul medianoche - Distribuidor Autorizado,128.0
S/,4.8,https://www.mercadolibre.com.pe/cel-samsung-a56-12-gb-ram-256-gb-5g-67-pulgadas-rosa/p/MPE47797574#polycard_client=search-nordic&search_layout=grid&position=8&type=product&tracking_id=64794bbb-6633-42d2-ba55-974c986b9f12&wid=MPE892193260&sid=search,344,1500.67,Samsung,A56 12 Gb Ram 256 Gb 5g 6.7 Pulgadas Rosa,12.0
S/,4.8,https://www.mercadolibre.com.pe/apple-iphone-16-128-gb-ultramarino/p/MPE40287800#polycard_client=search-nordic&search_layout=grid&position=9&type=product&tracking_id=64794bbb-6633-42d2-ba55-974c986b9f12&wid=MPE699808066&sid=search,345,2899.5,Apple,16 (128 GB) - Ultramarino,128.0
S/,4.8,https://www.mercadolibre.com.pe/xiaomi-redmi-note-14-pro-plus-5g-dual-sim-512-gb-negro-12-gb-ram/p/MPE47221704#polycard_client=search-nordic&search_layout=grid&position=10&type=product&tracking_id=64794bbb-6633-42d2-ba55-974c986b9f12&wid=MPE706909678&sid=search,346,1343.83,Xiaomi,Redmi Note 14 Pro Plus 5G Dual SIM 512 GB negro 12 GB RAM,512.0
S/,4.9,https://www.mercadolibre.com.pe/apple-iphone-16-pro-max-256-gb-titanio-natural/p/MPE40287860#polycard_client=search-nordic&search_layout=grid&position=11&type=product&tracking_id=64794bbb-6633-42d2-ba55-974c986b9f12&wid=MPE708711038&sid=search,347,5979.5,Apple,16 Pro Max (256 GB) - Titanio natural,256.0
S/,4.9,https://www.mercadolibre.com.pe/apple-iphone-16-pro-max-256-gb-titanio-negro/p/MPE40287862#polycard_client=search-nordic&search_layout=grid&position=12&type=product&tracking_id=64794bbb-6633-42d2-ba55-974c986b9f12&wid=MPE744943570&sid=search,348,5899.2,Apple,16 Pro Max (256 GB) - Titanio negro,256.0
S/,1.0,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=pUzHjplw3X3bhq0QryaVDJSJ4KIE4e2PomqSk6r89o3MQrBjvI5tmBTWuaxo4HPykY%2FKJVW%2F3tioqx7GMZeWfvTsQ4ppDTcrAwdvv%2B4BaR7NvcUNFLZ%2FpVsmQ9uBBYww4JHkGnS7DBx6gibMH5fjzTWX2IPpMz%2Fdl%2BQ7SIPte4ZvuAasxGy0k0YP8N1AKwTkNC3QiUXLBICSdBrSOGDLFUyI7gY8lJWpFQlEZe4wilsdiNMvjnrKp4FyjBL3if%2FAOefqSdiKeONf7A0uJvFwhOcCLleVj%2BX5C%2B62V2Bu7NIuBlIUtBRB%2FWRfz8nx%2BNRuinMXbGJCapbTPa%2FuJjpct%2BEQNOsbyhwoKamFU35T0D7o7LpyRbqBiHKULnMozJyqrbgQGcrX4yXIcR8BCRA4bEHvSlqjJYiUVRKJHcWGHxIK%2Fnlo8w9%2Fw5biTpaPzP3UO9czRw9AeafgwCNn8MSIqJ9frAtilxt3OSaeO6GUrFvWFR2OzUVTAanvufFdSRas4m1P2JReiymY3uH5AYHEMya%2BYMSrnqcgtpJ8aitv5eSFoxZjoPoMe0IJYjeS2xS75NIsb3CSJEzlAYOehCoxX%2Frj%2FquT8PTGNLat6oOu1TZonKco00Bz1SfGELtdt9iwiT3p1tgqTc8DdTIcdTgCTP9C23%2BkQcoPua0pKWKzMOmM0putGVFg7FbMaG%2Ffipz8q2GgL%2Fwew5zckjL05wRz3jAXoXEx4lBl94kM3tUVycD1916ubmM0jTaDONkWRY%2BjVjc1QYL7f2V1suM1DkrXohsduvwbVc4W36DCYrKMfUAVUAkRv3euWQc6Wv8%2FI3oLKcVcruAd3OG%2B6SbOU6fA%2FAdnninr9D%2BnRWCDaK466Zm%2F1YU5EV8TX43EUvb0rsECaMUuRWiWttTuMh3PfpzM4aJVX8ywfmUJnMe9WPC6xol7bsT0tEHEpA%3D%3D&searchVariation=191910185747#polycard_client=search-nordic&is_advertising=true&searchVariation=191910185747&backend_model=search-backend&search_layout=grid&position=13&type=pad&tracking_id=64794bbb-6633-42d2-ba55-974c986b9f12,349,108.8,,Basico Unonu Volt 4g Tapa Dual Sim -negro,
S/,2.0,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=8bBTN6hPq%2B0WkP22E%2FrthG840G0BmxlnQQVas%2FW5S3NthehqNyfnErchPG5TG%2BqlSdEOkG2V%2F0INENC%2F9UVELHfNBw7vu0PhFJKMI9oxTzA%2F9Ch6TPsQQVyMrwykH87kmCaN17qEYJxbgYTz9xoq9wzRdmIxNz1yF6QRNHnpzYPkau5x4JIZRMwKfgQ%2BV40YG%2Bl0ruHlW31q9RP04wtLjIYfMGI5FqgVf%2BAoJdwCNlBDU6hDB9T3KV2Blzjjg23wwnMtrU3Ozo6CsJ%2ByPw5qUt%2FGGdKyqNVYHoPDDFoHKcA3SFuGQ20iLVJySqAkWyO1mYgulkQESs8DRim2KMAvAQnVQXuH6010dwUa4YV50tMt5%2FBFnhU8F3KD8h%2F9LPWRQdO9gFY1BM5xWFQDbmAqoioJJK3u4dUF%2FP1XJC69KEOs%2BD1zUZJQfY2lg%2Bs%2FQc3oTcaeIq1C%2B8KOb5Fhih1JQ39kAhj7ZX3ugy3pO%2BANh6bijP5CNcji26QJU%2FfDkKVuBSScGWf2iIUgoYfAQP4M4VVskOR4Yym%2F4Sls2fMDgs4IV1JgiShvQ09l4QfGkU485vqM79chI5SvYadwCfuDs6k8O3KVN5dTPzLieRvMyuO8GadmMrcJFASlgv3vsHqz5KK9U3tDfQJUipQOFGiCHQ1C6Wkx0%2BC1bFv5yo8labR%2BaAHsH0A%2BO6EhzBgjibDoRqB8%2BZNiXhoFWeRF3jiYusvFJtr59Q04nqsAG6YQ6TAAZjnjAVg5RvAvH3ZVCuMdD%2FVZH%2F%2FKZs7Jx%2B3NUTkkAYbDu5cHw2XayHs5aCcogh4kgasaa2%2F5sq9NnwJgYFFcSb8Li6UU1QEb6AV8a5%2B2EAn%2FyDZmEb%2F8T%2F%2FvpAKRnvKxN7xlkKLqxcxo1yIs%2BMOGAS0ZTwrZYYEoRbiCwaEi%2FmIZP2SIMD4Tr%2BP2o%2FgRPzuBEfwGGJGa&searchVariation=192002202633#polycard_client=search-nordic&is_advertising=true&searchVariation=192002202633&backend_model=search-backend&search_layout=grid&position=14&type=pad&tracking_id=64794bbb-6633-42d2-ba55-974c986b9f12,350,114.74,,Basico Logic Z3l 4g Tapa Dual Sim Negro,
S/,4.9,https://www.mercadolibre.com.pe/celular-xiaomi-poco-f7-12gb-ram-512gb-rom-dual-sim-black/p/MPE51572058#polycard_client=search-nordic&search_layout=grid&position=15&type=product&tracking_id=64794bbb-6633-42d2-ba55-974c986b9f12&wid=MPE819370812&sid=search,351,1880.17,Xiaomi,Poco F7 12gb Ram 512gb Rom Dual Sim Black,12.0
S/,4.8,https://www.mercadolibre.com.pe/xiaomi-redmi-note-14-pro-plus-5g-lavanda-12gb-ram-512gb/p/MPE46129899#polycard_client=search-nordic&search_layout=grid&position=16&type=product&tracking_id=64794bbb-6633-42d2-ba55-974c986b9f12&wid=MPE706909704&sid=search,352,1349.88,Xiaomi,Redmi Note 14 Pro Plus 5g lavanda 12gb Ram 512gb,12.0
S/,4.9,https://www.mercadolibre.com.pe/samsung-galaxy-s25-ultra-256gb-titanium-silverblue/p/MPE45502333#polycard_client=search-nordic&search_layout=grid&position=17&type=product&tracking_id=64794bbb-6633-42d2-ba55-974c986b9f12&wid=MPE854961008&sid=search,353,5599.83,Samsung,Galaxy S25 Ultra 256gb Titanium Silverblue,256.0
